"id","loc","year","mes","day","gh9","gh10","gh11","gh12","gh13","gh14","gh15","gh16","ghext9","ghext10","ghext11","ghext12","ghext13","ghext14","ghext15","ghext16","kh9","kh10","kh11","kh12","kh13","kh14","kh15","kh16","gd","gdext","kd","gh9_diaprevio","gh10_diaprevio","gh11_diaprevio","gh12_diaprevio","gh13_diaprevio","gh14_diaprevio","gh15_diaprevio","gh16_diaprevio","gd_previo","gdext_previo","kd_previo","t9_12_diaprevio","t13_15_diaprevio","h8_diaprevio","h14_diaprevio","t_dia_diaprevio","preciptac_dia_diaprevio","Predicc_temp_day_C","Predicc_Relative_humidity_day_0_1","Predicc_cloudy_sky_day_0_1","Predicc_temp_10_11_12_C","Predicc_temp_13_14_15_C","Predicc_R_hum_10_11_12","Predicc_R_hum_13_14_15","Predicc_cloudy_10_11_12","Predicc_cloudy_13_14_15","Predic_Gd","Predic_Kd","Today_cluster14_semiautom","Today_cluster14_experts","kd_predicted_rf_basic_prediction"
2147,"AB",2013,6,12,663.9,813.9,922.2,986.1,983.3,936.1,827.8,677.8,893.3,1066.5,1189,1252.4,1252.4,1189,1066.5,893.3,0.743,0.763,0.776,0.787,0.785,0.787,0.776,0.759,8605.6,11461.5,0.751,672.2,819.4,938.9,997.2,1000,950,841.7,694.4,8652.8,11453.5,0.755,14.9,26.5,78,31,21.6,0,22.4,0.523,0.061,26.517,28.45,0.395,0.34,0,0,8706.7,0.76,"c01","c01",0.745157133333332
19069,"SS",2008,10,25,250,430.6,541.7,544.4,572.2,519.4,411.1,263.9,397.5,578,705.6,771.7,771.7,705.6,578,397.5,0.629,0.745,0.768,0.706,0.742,0.736,0.711,0.664,3675,5250,0.7,302.8,488.9,569.4,644.4,550,341.7,280.6,216.7,3586.1,5315.4,0.675,7.4,13.2,79,62,10.4,0,11.5,0.796,0.002,15.55,15.25,0.581,0.577,0,0,3826.5,0.729,"c02","c01",0.693199866666665
20931,"SS",2015,6,15,97.2,125,130.6,225,305.6,311.1,252.8,266.7,887.4,1049.3,1163.8,1223.1,1223.1,1163.8,1049.3,887.4,0.11,0.119,0.112,0.184,0.25,0.267,0.241,0.3,2388.9,11496.9,0.208,644.4,738.9,911.1,955.6,919.4,91.7,438.9,316.7,6758.3,11490.2,0.588,15,17.8,78,77,15.4,3.4,16.7,0.835,0.973,17.117,16.917,0.847,0.815,0.987,0.999,2221.1,0.193,"c12","c12",0.222292933333333
7606,"BA",2014,10,8,350,511.1,602.8,641.7,636.1,608.3,513.9,358.3,526.5,714,846.7,915.4,915.4,846.7,714,526.5,0.665,0.716,0.712,0.701,0.695,0.718,0.72,0.681,4541.7,6689.7,0.679,369.4,447.2,547.2,616.7,525,566.7,419.4,330.6,4175,6758.8,0.618,20,23.9,84,74,22.6,0,20.2,0.869,0.237,21.65,21.983,0.737,0.84,0.004,0,4558.6,0.681,"c02","c01",0.642096233333333
25778,"TO",2012,8,16,580.6,736.1,850,908.3,905.6,861.1,738.9,591.7,801.5,983.5,1112.3,1178.9,1178.9,1112.3,983.5,801.5,0.724,0.748,0.764,0.77,0.768,0.774,0.751,0.738,7450,10106.4,0.737,563.9,711.1,880.6,880.6,608.3,638.9,650,591.7,6669.4,10153.3,0.657,20.9,26.2,56,40,22.8,0,24.7,0.484,0.001,26.883,32.45,0.405,0.269,0,0,7612.9,0.753,"c01","c01",0.731331600000001
14047,"MA",2011,5,2,358.3,486.1,425,286.1,561.1,152.8,344.4,402.8,833.6,1023.9,1158.5,1228.2,1228.2,1158.5,1023.9,833.6,0.43,0.475,0.367,0.233,0.457,0.132,0.336,0.483,3394.4,10507.4,0.323,333.3,280.6,519.4,616.7,666.7,500,602.8,372.2,4619.4,10468.4,0.441,14.6,19.5,88,71,15.8,6.6,16.5,0.762,0.935,17.15,18.85,0.746,0.711,0.974,0.873,3069.8,0.292,"c09","c11",0.293548199999999
9095,"BI",2010,6,14,133.3,211.1,430.6,361.1,200,258.3,800,508.3,887.1,1049,1163.6,1222.9,1222.9,1163.6,1049,887.1,0.15,0.201,0.37,0.295,0.164,0.222,0.763,0.573,3652.8,11490.2,0.318,250,350,708.3,225,208.3,505.6,458.3,172.2,3313.9,11482.3,0.289,16.7,18.5,96,83,18,3,14.8,0.789,0.552,16.85,15.75,0.659,0.719,0.278,0.374,5004.7,0.436,"c10","c10",0.363885033333334
17341,"MU",2012,5,15,641.7,813.9,933.3,997.2,991.7,930.6,816.7,647.2,860.9,1043.4,1172.5,1239.3,1239.3,1172.5,1043.4,860.9,0.745,0.78,0.796,0.805,0.8,0.794,0.783,0.752,8263.9,10924.5,0.756,583.3,561.1,625,808.3,841.7,872.2,822.2,652.8,7102.8,10893.6,0.652,21.8,25.4,61,45,22.7,0,18.4,0.844,0.06,19.617,19.95,0.816,0.718,0.069,0,8136.1,0.745,"c01","c01",0.714435266666664
16576,"MU",2010,1,21,208.3,361.1,469.4,480.6,438.9,369.4,283.3,97.2,331.8,522.6,657.6,727.5,727.5,657.6,522.6,331.8,0.628,0.691,0.714,0.661,0.603,0.562,0.542,0.293,2783.3,4656.9,0.598,211.1,355.6,405.6,466.7,302.8,236.1,208.3,152.8,2411.1,4617.9,0.522,12,17.8,65,46,14.1,0,13.1,0.659,0.402,15.15,14.55,0.509,0.6,0.284,0.998,3309.5,0.711,"c07","c03",0.536528233333334
24659,"TO",2009,5,9,511.1,733.3,872.2,933.3,427.8,608.3,305.6,141.7,841.8,1021.5,1148.6,1214.4,1214.4,1148.6,1021.5,841.8,0.607,0.718,0.759,0.769,0.352,0.53,0.299,0.168,5322.2,10673,0.499,447.2,697.2,819.4,919.4,841.7,813.9,675,469.4,6786.1,10634.4,0.638,15.9,27.8,60,25,22,0,20.3,0.412,0.742,24.85,25.65,0.289,0.263,0.847,0.848,6279.7,0.588,"c07","c03",0.527567966666666
24602,"TO",2009,3,12,422.2,591.7,711.1,777.8,780.6,716.7,594.4,427.8,581.5,775.2,912.3,983.2,983.2,912.3,775.2,581.5,0.726,0.763,0.78,0.791,0.794,0.786,0.767,0.736,5566.7,7341.4,0.758,413.9,577.8,688.9,744.4,736.1,719.4,600,375,5372.2,7272,0.739,4.5,20.2,78,28,13.2,0,13.4,0.47,0.015,19.15,21.65,0.377,0.304,0,0,5760.4,0.785,"c01","c01",0.747787533333334
1991,"AB",2012,12,31,47.2,91.7,127.8,161.1,177.8,233.3,238.9,125,261.3,446.1,576.7,644.4,644.4,576.7,446.1,261.3,0.181,0.205,0.222,0.25,0.276,0.405,0.536,0.478,1238.9,3937.7,0.315,147.2,291.7,416.7,472.2,466.7,391.7,302.8,144.4,2702.8,3925.2,0.689,3.4,9.5,92,60,6.2,0,3.5,0.8,0.621,4.65,9.183,0.735,0.49,0.503,0.647,2683.6,0.682,"c10","c10",0.4101792
23637,"ST",2015,1,15,36.1,58.3,38.9,44.4,61.1,50,22.2,11.1,224.3,398.8,522.3,586.2,586.2,522.3,398.8,224.3,0.161,0.146,0.074,0.076,0.104,0.096,0.056,0.05,325,3512.5,0.093,116.7,272.2,400,472.2,469.4,369.4,244.4,136.1,2511.1,3480.2,0.722,9.1,15.1,73,52,11.9,0,12.5,0.593,0.647,12.15,13.083,0.613,0.663,0.685,0.916,1050.4,0.299,"c14","c14",0.206696566666667
20306,"SS",2013,8,5,294.4,436.1,205.6,119.4,141.7,122.2,83.3,63.9,821.7,990.9,1110.6,1172.6,1172.6,1110.6,990.9,821.7,0.358,0.44,0.185,0.102,0.121,0.11,0.084,0.078,1752.8,10460.1,0.168,216.7,327.8,497.2,675,869.4,844.4,747.2,613.9,5755.6,10504.3,0.548,17.8,21.4,97,82,20.1,0,21.5,0.773,0.508,23.217,23.15,0.701,0.702,0.631,0.772,6327.4,0.605,"c13","c13",0.293598000000001
10621,"BI",2015,2,18,91.7,319.4,180.6,247.2,286.1,119.4,72.2,63.9,402.3,584.3,713,779.7,779.7,713,584.3,402.3,0.228,0.547,0.253,0.317,0.367,0.168,0.124,0.159,1427.8,5309.8,0.269,177.8,91.7,116.7,55.6,52.8,138.9,119.4,52.8,850,5243.1,0.162,9,9.7,72,72,8.5,0.7,6.4,0.743,0.672,7.017,7.75,0.756,0.683,0.939,0.766,1376.1,0.259,"c13","c13",0.265478466666667
510,"AB",2008,10,2,333.3,394.4,633.3,725,611.1,441.7,575,413.9,587.4,781.7,919.1,990.2,990.2,919.1,781.7,587.4,0.567,0.505,0.689,0.732,0.617,0.481,0.736,0.705,4525,7411.7,0.611,300,480.6,669.4,738.9,763.9,708.3,533.3,366.7,5011.1,7477.7,0.67,10,24.6,90,37,17.4,0,18.5,0.409,0.819,24.55,25.75,0.253,0.237,0.861,0.983,6087.2,0.821,"c08","c02",0.615218099999999
13681,"MA",2010,3,25,147.2,344.4,247.2,86.1,325,300,486.1,416.7,683.2,884.5,1026.8,1100.5,1100.5,1026.8,884.5,683.2,0.215,0.389,0.241,0.078,0.295,0.292,0.55,0.61,2780.6,8565,0.325,88.9,75,102.8,219.4,361.1,311.1,200,94.4,1552.8,8503.3,0.183,14.8,16.2,92,87,16.2,6.5,14.5,0.807,0.82,14.45,15.75,0.86,0.805,1,1,3285.5,0.384,"c10","c10",0.277024933333334
6867,"BA",2012,8,28,163.9,294.4,772.2,794.4,844.4,775,650,497.2,747.3,928.9,1057.3,1123.8,1123.8,1057.3,928.9,747.3,0.219,0.317,0.73,0.707,0.751,0.733,0.7,0.665,5294.4,9383,0.564,352.8,400,722.2,736.1,697.2,700,647.2,513.9,5569.4,9440.3,0.59,25.2,28.8,77,68,26.2,0,25.1,0.825,0.437,26.05,25.883,0.759,0.764,0.982,0.748,2971.5,0.317,"c08","c02",0.552046199999999
8995,"BI",2010,2,28,408.3,513.9,530.6,580.6,669.4,572.2,488.9,283.3,466.7,650,779.6,846.7,846.7,779.6,650,466.7,0.875,0.791,0.681,0.686,0.791,0.734,0.752,0.607,4361.1,6006.2,0.726,133.3,191.7,391.7,633.3,636.1,305.6,386.1,252.8,3077.8,5934.6,0.519,13.2,21.4,49,38,17.4,0,11.5,0.552,0.149,14.45,13.75,0.423,0.469,0,0.009,4553,0.758,"c01","c01",0.705139466666667
14000,"MA",2011,3,12,258.3,558.3,775,580.6,630.6,472.2,280.6,430.6,613.6,816,959.2,1033.3,1033.3,959.2,816,613.6,0.421,0.684,0.808,0.562,0.61,0.492,0.344,0.702,4369.4,7740.8,0.564,38.9,100,113.9,347.2,119.4,44.4,147.2,158.3,1119.4,7676,0.146,12.1,13.5,96,88,13.7,29.3,14,0.861,0.54,16.05,15.45,0.805,0.793,0.257,0.919,4554.9,0.588,"c05","c05",0.474996599999999
3276,"AL",2008,8,30,513.9,677.8,794.4,855.6,777.8,600,527.8,461.1,757.4,948,1082.8,1152.6,1152.6,1082.8,948,757.4,0.678,0.715,0.734,0.742,0.675,0.554,0.557,0.609,5980.6,9496.8,0.63,552.8,702.8,813.9,855.6,872.2,813.9,686.1,511.1,6741.7,9549.8,0.706,23.7,27.6,65,53,23.8,0,22.3,0.79,0.444,26.45,26.25,0.641,0.659,0.049,0.452,8183.6,0.862,"c03","c02",0.618234366666667
17289,"MU",2012,3,21,441.7,583.3,650,797.2,636.1,575,550,380.6,651.3,849.6,989.9,1062.6,1062.6,989.9,849.6,651.3,0.678,0.687,0.657,0.75,0.599,0.581,0.647,0.584,5197.2,8175.1,0.636,41.7,119.4,72.2,69.4,150,133.3,111.1,50,816.7,8110,0.101,6.2,6.6,94,91,7.8,13.6,10.8,0.712,0.108,12.383,13.283,0.626,0.669,0.091,0.522,5204.5,0.637,"c03","c02",0.566312333333333
1198,"AB",2010,9,25,372.2,569.4,747.2,816.7,825,675,650,475,626.6,820.4,957.5,1028.4,1028.4,957.5,820.4,626.6,0.594,0.694,0.78,0.794,0.802,0.705,0.792,0.758,5700,7871.3,0.724,447.2,619.4,741.7,783.3,702.8,716.7,683.3,477.8,5813.9,7936.2,0.733,14.2,21.8,90,47,18.1,0,16.7,0.484,0.017,21.55,23.15,0.352,0.226,0,0,5976.5,0.759,"c01","c01",0.726265333333333
21140,"ST",2007,5,9,630.6,788.9,897.2,947.2,950,894.4,777.8,625,827.9,997.8,1118,1180.2,1180.2,1118,997.8,827.9,0.762,0.791,0.803,0.803,0.805,0.8,0.779,0.755,8044.4,10543.7,0.763,483.3,747.2,869.4,908.3,911.1,866.7,761.1,608.3,7194.4,10499.2,0.685,15.3,16.7,80,75,15.7,0,16.7,0.751,0.066,19.45,20.35,0.632,0.563,0,0,8128,0.771,"c01","c01",0.743855833333332
2313,"AB",2013,11,27,169.4,297.2,452.8,494.4,536.1,230.6,350,191.7,297.2,483.6,615.5,683.7,683.7,615.5,483.6,297.2,0.57,0.615,0.736,0.723,0.784,0.375,0.724,0.645,2780.6,4289,0.648,194.4,350,463.9,525,525,466.7,352.8,197.2,3144.4,4322.5,0.727,-3.3,11,88,48,4.3,0,6,0.735,0.541,6.917,8.917,0.695,0.572,0.541,0.22,2217.9,0.517,"c02","c02",0.576422766666666
4478,"AL",2012,3,27,466.7,647.2,775,844.4,833.3,786.1,666.7,491.7,680.8,877.6,1016.7,1088.8,1088.8,1016.7,877.6,680.8,0.686,0.738,0.762,0.776,0.765,0.773,0.76,0.722,6208.3,8529.9,0.728,491.7,655.6,777.8,822.2,830.6,786.1,661.1,480.6,6227.8,8466.4,0.736,12.9,19.2,51,43,13.4,0,15.1,0.528,0.055,18.35,19.75,0.498,0.407,0,0,6638.6,0.778,"c01","c01",0.728198366666667
10687,"BI",2015,4,29,272.2,505.6,580.6,486.1,900,775,547.2,233.3,795.9,969.7,1092.5,1156.1,1156.1,1092.5,969.7,795.9,0.342,0.521,0.531,0.42,0.778,0.709,0.564,0.293,4566.7,10070.1,0.453,633.3,602.8,788.9,775,719.4,672.2,583.3,513.9,6177.8,10017.5,0.617,10.5,15.8,83,50,12,0.2,12.1,0.753,0.613,14.95,16.217,0.65,0.654,0.436,0.118,5779.2,0.574,"c04","c04",0.459634866666667
26763,"TO",2015,6,27,663.9,816.7,930.6,988.9,991.7,941.7,827.8,675,892.8,1063.3,1183.8,1246.2,1246.2,1183.8,1063.3,892.8,0.744,0.768,0.786,0.794,0.796,0.795,0.779,0.756,8608.3,11482.4,0.75,669.4,822.2,930.6,991.7,1000,947.2,844.4,683.3,8691.7,11487.8,0.757,22.4,35.9,48,16,28,0,25.4,0.438,0.008,29.283,33.317,0.361,0.258,0,0,8928.5,0.778,"c01","c01",0.742497766666666
12362,"MM",2012,9,3,550,708.3,827.8,877.8,875,811.1,697.2,536.1,726.6,912.4,1043.8,1111.8,1111.8,1043.8,912.4,726.6,0.757,0.776,0.793,0.789,0.787,0.777,0.764,0.738,6866.7,9105.8,0.754,572.2,736.1,850,905.6,902.8,841.7,719.4,552.8,7141.7,9164.7,0.779,13.3,23.6,48,31,18.4,0,19.2,0.434,0.113,21.25,24.883,0.412,0.31,0,0,7039.6,0.773,"c01","c01",0.7462079
14574,"MA",2012,12,6,163.9,263.9,336.1,430.6,383.3,227.8,163.9,75,308.3,499.2,634.3,704.2,704.2,634.3,499.2,308.3,0.532,0.529,0.53,0.611,0.544,0.359,0.328,0.243,2083.3,4430.3,0.47,208.3,358.3,319.4,238.9,172.2,227.8,166.7,125,1894.4,4452.1,0.426,13.5,14,70,53,14.3,0,11.7,0.7,0.669,13.583,14.817,0.595,0.662,0.751,0.968,2009,0.453,"c11","c07",0.433985366666667
7027,"BA",2013,2,13,275,447.2,547.2,602.8,602.8,550,430.6,158.3,397.8,584.6,716.7,785.1,785.1,716.7,584.6,397.8,0.691,0.765,0.764,0.768,0.768,0.767,0.737,0.398,3811.1,5292.5,0.72,297.2,438.9,422.2,527.8,602.8,547.2,436.1,155.6,3569.4,5230.3,0.682,7.4,14,64,31,11.1,0,9.5,0.632,0.175,9.683,11.75,0.557,0.466,0.603,0,3457.8,0.653,"c03","c02",0.682352266666668
25695,"TO",2012,5,24,666.7,822.2,933.3,997.2,997.2,944.4,838.9,677.8,873,1047.9,1171.7,1235.7,1235.7,1171.7,1047.9,873,0.764,0.785,0.797,0.807,0.807,0.806,0.801,0.776,8561.1,11150.6,0.768,675,830.6,941.7,997.2,1000,950,847.2,686.1,8647.2,11124.9,0.777,15.5,28.5,57,20,21.4,0,20.2,0.526,0.009,23.15,27.617,0.458,0.321,0,0,8775.1,0.787,"c01","c01",0.766896599999998
9130,"BI",2010,7,23,427.8,725,427.8,744.4,769.4,902.8,825,419.4,854.7,1020.3,1137.4,1198,1198,1137.4,1020.3,854.7,0.501,0.711,0.376,0.621,0.642,0.794,0.809,0.491,6483.3,10967.4,0.591,455.6,333.3,402.8,541.7,658.3,577.8,475,305.6,4372.2,11000,0.397,17.8,22.6,75,52,19.8,0,17.2,0.757,0.197,19.95,20.05,0.588,0.624,0.258,0.178,6775.9,0.618,"c08","c02",0.598472066666667
25691,"TO",2012,5,20,458.3,661.1,619.4,861.1,788.9,616.7,413.9,494.4,866.1,1042.2,1166.8,1231.3,1231.3,1166.8,1042.2,866.1,0.529,0.634,0.531,0.699,0.641,0.529,0.397,0.571,5877.8,11042.4,0.532,341.7,330.6,497.2,411.1,563.9,433.3,141.7,352.8,3952.8,11013.1,0.359,15.3,18.2,61,68,15.6,2,12.3,0.626,0.328,13.283,16.117,0.618,0.431,0.234,0.153,8451.5,0.765,"c05","c05",0.538893666666666
21084,"SS",2015,11,28,36.1,66.7,216.7,183.3,158.3,130.6,77.8,50,226.5,400.8,524.2,588,588,524.2,400.8,226.5,0.159,0.166,0.413,0.312,0.269,0.249,0.194,0.221,927.8,3530.7,0.263,38.9,94.4,111.1,86.1,80.6,80.6,63.9,66.7,633.3,3563.5,0.178,9.1,10.5,88,95,10.4,10.6,11.8,0.68,0.84,11.65,11.75,0.631,0.608,0.783,0.781,827.9,0.234,"c13","c09",0.2734848
25818,"TO",2012,9,25,258.3,430.6,375,450,350,163.9,141.7,188.9,618.4,809.8,945.1,1015.2,1015.2,945.1,809.8,618.4,0.418,0.532,0.397,0.443,0.345,0.173,0.175,0.305,2666.7,7768.4,0.343,397.2,480.6,572.2,816.7,816.7,755.6,633.3,463.9,5513.9,7834.7,0.704,15.1,21.4,81,41,18.6,0,17,0.605,0.444,18.383,21.517,0.508,0.41,0.232,0.826,5083.8,0.654,"c11","c11",0.450281499999999
19140,"SS",2009,1,21,8.3,19.4,113.9,363.9,138.9,177.8,136.1,44.4,250.1,426.3,551,615.5,615.5,551,426.3,250.1,0.033,0.046,0.207,0.591,0.226,0.323,0.319,0.178,1044.4,3763.5,0.278,113.9,280.6,400,230.6,272.2,105.6,113.9,30.6,1572.2,3723.6,0.422,3,6,80,85,5.2,6.7,6.7,0.785,0.862,10.05,9.25,0.704,0.77,0.341,0.985,2339.9,0.622,"c12","c12",0.274567333333333
11047,"MM",2007,10,12,352.8,513.9,630.6,691.7,691.7,633.3,519.4,361.1,512.8,702.9,837.4,907,907,837.4,702.9,512.8,0.688,0.731,0.753,0.763,0.763,0.756,0.739,0.704,4758.3,6547.1,0.727,377.8,555.6,630.6,702.8,702.8,602.8,513.9,361.1,4836.1,6614.6,0.731,11.9,18.5,61,41,15.6,0,14.4,0.53,0.145,17.85,20.65,0.415,0.322,0,0,5084.9,0.777,"c01","c01",0.722437166666666
26185,"TO",2013,10,31,277.8,436.1,555.6,619.4,619.4,561.1,441.7,266.7,408.4,597.7,731.7,801,801,731.7,597.7,408.4,0.68,0.73,0.759,0.773,0.773,0.767,0.739,0.653,3986.1,5418.2,0.736,269.4,425,561.1,627.8,513.9,391.7,372.2,158.3,3450,5477.5,0.63,4.8,15.7,83,42,10.6,0,9.1,0.557,0,11.65,15.517,0.478,0.302,0,0,4090.5,0.755,"c02","c01",0.727487033333333
15283,"MA",2014,12,12,202.8,363.9,477.8,538.9,530.6,472.2,352.8,191.7,298,488.3,622.9,692.6,692.6,622.9,488.3,298,0.68,0.745,0.767,0.778,0.766,0.758,0.722,0.643,3197.2,4327.2,0.739,122.2,241.7,425,438.9,450,369.4,200,83.3,2408.3,4341,0.555,7.6,17.2,76,58,10.8,0,10.4,0.767,0.331,13.583,15.817,0.506,0.499,0,0,3100.7,0.717,"c02","c01",0.6881728
16772,"MU",2010,8,24,575,733.3,861.1,919.4,919.4,825,713.9,555.6,782.1,971.7,1105.7,1175.1,1175.1,1105.7,971.7,782.1,0.735,0.755,0.779,0.782,0.782,0.746,0.735,0.71,7194.4,9822.1,0.732,558.3,725,850,908.3,911.1,836.1,722.2,555.6,7130.6,9871,0.722,24,37,83,33,30.2,0,26.9,0.595,0.036,30.55,31.45,0.326,0.375,0,0,7271.6,0.74,"c01","c01",0.718675466666667
22741,"ST",2012,4,26,311.1,333.3,388.9,325,258.3,302.8,247.2,172.2,783.6,957.8,1081,1144.8,1144.8,1081,957.8,783.6,0.397,0.348,0.36,0.284,0.226,0.28,0.258,0.22,2758.3,9898.5,0.279,527.8,750,780.6,955.6,691.7,341.7,180.6,355.6,4963.9,9843.1,0.504,14.2,12.3,48,80,13.9,0.1,13.8,0.615,0.81,15.217,14.45,0.475,0.566,0.817,0.823,4720.8,0.477,"c13","c11",0.330222466666666
9348,"BI",2011,4,1,494.4,661.1,777.8,836.1,836.1,772.2,655.6,491.7,665.7,847.3,975.6,1042.1,1042.1,975.6,847.3,665.7,0.743,0.78,0.797,0.802,0.802,0.792,0.774,0.739,6344.4,8335.8,0.761,472.2,622.2,708.3,763.9,822.2,736.1,619.4,461.1,5950,8265.8,0.72,14.4,22.4,85,58,18.4,0,18.1,0.591,0.005,25.05,26.85,0.391,0.328,0,0,6389.6,0.767,"c01","c01",0.746086700000001
8510,"BI",2008,9,6,194.4,225,319.4,469.4,447.2,252.8,147.2,91.7,691.5,869.9,996,1061.3,1061.3,996,869.9,691.5,0.281,0.259,0.321,0.442,0.421,0.254,0.169,0.133,2438.9,8663.7,0.282,47.2,127.8,238.9,280.6,455.6,152.8,150,55.6,1658.3,8729.2,0.19,23.9,25.7,42,35,22.1,5.1,18.1,0.675,0.322,21.95,20.65,0.444,0.455,0,0,6721.2,0.776,"c13","c09",0.421440700000001
3415,"AL",2009,1,23,27.8,63.9,119.4,188.9,244.4,211.1,238.9,136.1,335.5,526.1,660.9,730.7,730.7,660.9,526.1,335.5,0.083,0.121,0.181,0.259,0.335,0.319,0.454,0.406,1266.7,4691.5,0.27,30.6,50,72.2,94.4,102.8,77.8,33.3,55.6,536.1,4650.1,0.115,8.6,10.8,48,47,9,0,16.3,0.703,0.919,19.35,20.55,0.613,0.512,0.98,0.492,2185.5,0.466,"c12","c10",0.310049666666667
12752,"MM",2014,1,16,119.4,255.6,313.9,266.7,352.8,358.3,347.2,169.4,275.6,458.9,588.5,655.6,655.6,588.5,458.9,275.6,0.433,0.557,0.533,0.407,0.538,0.609,0.757,0.615,2216.7,4059.5,0.546,41.7,86.1,91.7,80.6,58.3,83.3,58.3,25,544.4,4026.1,0.135,5.7,8.8,86,81,7.4,3.7,7.4,0.831,0.628,7.55,8.817,0.848,0.658,0.947,0.612,2150.6,0.53,"c05","c05",0.444837966666666
3586,"AL",2009,7,21,566.7,722.2,838.9,888.9,897.2,836.1,638.9,372.2,870.9,1049.1,1175,1240.3,1240.3,1175,1049.1,870.9,0.651,0.688,0.714,0.717,0.723,0.712,0.609,0.427,6625,11095.9,0.597,569.4,777.8,875,911.1,869.4,825,761.1,613.9,7430.6,11120.8,0.668,23,26.9,61,53,23,0,22.4,0.831,0.157,25.95,26.05,0.657,0.656,0,0.006,8517.5,0.768,"c03","c02",0.618752533333333
3508,"AL",2009,5,2,605.6,769.4,897.2,952.8,952.8,894.4,775,608.3,828.2,1014.6,1146.4,1214.6,1214.6,1146.4,1014.6,828.2,0.731,0.758,0.783,0.784,0.784,0.78,0.764,0.735,7722.2,10450.5,0.739,513.9,647.2,366.7,672.2,883.3,758.3,588.9,269.4,5525,10408.9,0.531,16.9,17.7,52,62,15.4,0.1,16.4,0.544,0,21.25,20.15,0.405,0.483,0,0,8317.5,0.796,"c01","c01",0.733710566666665
21428,"ST",2008,3,31,77.8,97.2,419.4,266.7,300,680.6,608.3,491.7,658.6,839.7,967.9,1034.2,1034.2,967.9,839.7,658.6,0.118,0.116,0.433,0.258,0.29,0.703,0.724,0.747,3466.7,8246.1,0.42,33.3,50,230.6,580.6,602.8,263.9,541.7,408.3,3111.1,8175.4,0.381,11,12.2,89,79,11.2,7.4,11.8,0.703,0.768,12.65,12.85,0.7,0.701,0.961,0.995,3996.7,0.485,"c10","c06",0.353074866666666
19214,"SS",2009,4,17,591.7,738.9,850,894.4,908.3,844.4,736.1,583.3,746.8,924.4,1049.9,1114.9,1114.9,1049.9,924.4,746.8,0.792,0.799,0.81,0.802,0.815,0.804,0.796,0.781,7122.2,9388.2,0.759,475,569.4,488.9,683.3,430.6,397.2,263.9,530.6,4508.3,9326.8,0.483,10.4,15.2,63,52,11.7,0.2,11.6,0.705,0.586,14.35,14.05,0.522,0.536,0.148,0.133,7813.4,0.832,"c01","c01",0.637322066666666
14867,"MA",2013,10,10,380.6,544.4,675,736.1,741.7,677.8,558.3,391.7,566.1,766.5,908.2,981.5,981.5,908.2,766.5,566.1,0.672,0.71,0.743,0.75,0.756,0.746,0.728,0.692,5141.7,7188.5,0.715,386.1,552.8,680.6,741.7,741.7,680.6,561.1,397.2,5188.9,7251.6,0.716,21,26.5,83,53,23.2,0,20.3,0.719,0.037,23.35,24.217,0.55,0.504,0,0,5152.3,0.717,"c02","c01",0.711562033333332
4433,"AL",2012,2,11,236.1,255.6,294.4,469.4,636.1,575,452.8,291.7,428.6,623.6,761.6,833,833,761.6,623.6,428.6,0.551,0.41,0.387,0.564,0.764,0.755,0.726,0.681,3383.3,5663.9,0.597,275,450,558.3,627.8,630.6,552.8,444.4,272.2,4016.7,5605.2,0.717,5.6,12.9,40,38,7.6,0,6.7,0.455,0.034,8.283,9.85,0.485,0.276,0,0,4424.6,0.781,"c08","c06",0.648790399999999
2644,"AB",2014,11,8,66.7,183.3,108.3,91.7,127.8,147.2,144.4,77.8,378,568.2,702.7,772.4,772.4,702.7,568.2,378,0.176,0.323,0.154,0.119,0.165,0.21,0.254,0.206,994.4,5111.9,0.195,72.2,200,236.1,319.4,438.9,325,186.1,200,2027.8,5164.9,0.393,10.6,15.3,89,74,12.8,0,10.7,0.763,0.581,12.45,14.317,0.701,0.509,0.696,0.455,2341.9,0.458,"c14","c13",0.303751033333332
14232,"MA",2011,12,13,194.4,352.8,469.4,522.2,519.4,458.3,336.1,183.3,296.8,487,621.6,691.2,691.2,621.6,487,296.8,0.655,0.724,0.755,0.756,0.751,0.737,0.69,0.618,3111.1,4314.7,0.721,155.6,344.4,447.2,513.9,513.9,455.6,347.2,194.4,3033.3,4327.2,0.701,10.6,16.9,81,56,14.9,0,13.1,0.68,0.175,14.917,17.217,0.595,0.487,0,0,3073.1,0.712,"c02","c01",0.699270566666667
1683,"AB",2012,2,15,325,491.7,608.3,669.4,669.4,611.1,497.2,330.6,441.6,635.5,772.6,843.6,843.6,772.6,635.5,441.6,0.736,0.774,0.787,0.794,0.794,0.791,0.782,0.749,4463.9,5793.4,0.771,169.4,191.7,286.1,258.3,205.6,197.2,327.8,55.6,1786.1,5731.6,0.312,0.9,7,78,61,3.8,0.1,2,0.664,0,4.283,7.45,0.516,0.441,0,0,4504,0.777,"c01","c01",0.750188733333333
